#Orbital	B	U	N	Q
1	2175.807587	2890.165062	1	1
2	13.823000	431.675363	1	1
3	11.390000	402.485219	1	1
4	9.739000	401.888147	1	1
5	146.698896	402.321679	1	1
6	23.320049	42.523342	1	1
7	14.261923	28.313856	1	1
8	11.719454	35.489961	1	1
9	10.259291	35.894376	1	1
1	2175.613434	2890.313609	1	1
2	13.522000	431.577402	1	1
3	10.835000	402.319665	1	1
4	0.826000	401.828881	1	1
5	-0.655000	401.329824	1	1
6	-1.350000	39.765849	1	1
7	-2.047000	27.673490	1	1
8	-2.171000	36.945334	1	1
