#Orbital	B	U	N	Q
1	562.026747	794.351930	2	1
2	562.025523	794.312936	2	1
3	311.939223	435.938109	2	1
4	18.334000	74.599281	2	1
5	18.027000	77.453048	2	1
6	18.027000	73.926588	2	1
7	13.934000	70.651344	2	1
8	13.934000	49.996051	2	1
9	19.434590	49.996051	2	1
10	14.822314	63.646834	2	1
11	14.822314	63.646834	2	1
