#Orbital	B	U	N	Q
1	572.2971	794.3795	2	1
2	319.7800	435.8031	2	1
3	46.8308	73.8955	2	1
4	31.4101	45.3663	2	1
5	28.4250	64.1402	2	1
6	27.1602	55.4549	2	1
7	27.1602	55.4549	2	1
