#Orbital	B	U	N	Q
15.573168	22.114285	2	1
15.563626	22.122967	2	1
11.314314	16.021493	2	1
11.265158	16.006956	2	1
1.246	1.99829	2	1
1.2144	2.02104	2	1
0.985	1.55039	2	1
0.68963	1.17946	2	1
0.63287	1.04597	2	1
0.61647	1.46864	2	1
0.57179	1.25458	2	1
0.49115	1.70999	2	1
0.47753	1.42629	2	1
0.4731	1.40018	2	1
0.39316	1.45716	2	1
