#Orbital	B	U	N	Q
1	578.4239	792.3895	1	1
2	47.7070	78.5166	1	1
3	31.1706	73.5932	1	1
4	31.1706	73.5932	1	1
5	31.9625	64.9280	1	1
6	576.0360	797.1812	1	1
7	43.6307	73.3230	1	1
8	29.7094	62.3541	1	1
