#Orbital	B	U	N	Q
1	560.6665	794.1760	2	1
2	558.8336	794.2089	2	1
3	309.4412	436.0729	2	1
4	306.9843	435.9792	2	1
5	305.6963	435.8038	2	1
6	40.2021	67.8413	2	1
7	37.2660	76.4003	2	1
8	28.2209	40.4358	2	1
9	23.5357	37.0701	2	1
10	19.3160	48.9383	2	1
11	17.2735	39.6707	2	1
12	16.9960	36.0820	2	1
13	16.8109	51.1367	2	1
14	15.3834	27.3349	2	1
15	14.9752	37.0682	2	1
16	14.3867	31.7132	2	1
17	13.4650	36.8684	2	1
18	13.0979	47.5075	2	1
19	11.5227	52.6358	2	1
20	10.6957	55.0258	2	1
