#Orbital	B	U	N	Q
1	305.4829	435.5490	2	1
2	305.4313	436.1093	2	1
3	28.4005	41.1550	2	1
4	39.7858	61.8765	2	1
5	16.2324	23.4325	2	1
6	15.0267	32.7671	2	1
7	12.9809	27.0353	2	1
8	10.6745	26.8100	2	1
