#Orbital	B	U	N	Q
1	559.2610	794.2196	2	1
2	559.2610	794.2224	2	1
3	306.7064	435.9063	2	1
4	306.6879	436.1395	2	1
5	37.5163	67.0543	2	1
6	36.9721	70.7333	2	1
7	27.3964	43.7328	2	1
8	20.8121	40.1964	2	1
9	18.2480	38.2802	2	1
10	18.1465	38.6421	2	1
11	15.2746	38.8004	2	1
12	15.1736	38.3485	2	1
13	14.9742	46.8580	2	1
14	13.2236	52.0992	2	1
15	12.0046	42.2144	2	1
16	10.8462	50.2643	2	1
17	10.9553	46.5383	2	1
