#Orbital	B	U	N	Q
1	305.7377	435.0868	2	1
2	305.6180	436.3393	2	1
3	25.1134	44.0536	2	1
4	19.2063	30.3029	2	1
5	17.3726	31.5100	2	1
6	11.6666	29.6528	2	1
7	11.6666	29.6528	2	1
