#Orbital	B	U	N	Q
1	423.3651	601.9946	2	1
2	307.0344	435.8862	2	1
3	306.4714	435.5859	2	1
4	305.9973	435.8643	2	1
5	33.4945	61.1584	2	1
6	29.5352	37.4801	2	1
7	22.5139	33.1062	2	1
8	17.6719	32.2096	2	1
9	16.9296	23.5166	2	1
10	15.0525	33.0910	2	1
11	14.1551	35.5250	2	1
12	14.1192	27.5295	2	1
13	13.3700	39.0981	2	1
14	12.5847	38.2121	2	1
15	12.5766	37.0916	2	1
