#Orbital	B	U	N	Q
1	560.8003	794.1795	2	1
2	559.1895	794.2208	2	1
3	309.4721	436.0219	2	1
4	307.2525	436.0367	2	1
5	305.4729	435.8412	2	1
6	40.3300	68.3955	2	1
7	37.5435	76.5484	2	1
8	28.7135	40.2764	2	1
9	22.3991	38.6739	2	1
10	19.9740	42.0737	2	1
11	18.4055	39.5765	2	1
12	17.2332	33.6360	2	1
13	16.7769	55.9374	2	1
14	15.1410	34.5035	2	1
15	14.5181	44.3535	2	1
16	14.2509	32.8052	2	1
17	13.3896	35.0532	2	1
18	12.9945	40.9243	2	1
19	11.6478	49.8543	2	1
20	11.1352	54.5009	2	1
