#Orbital	B	U	N	Q
1	424.7281	601.8635	2	1
2	424.1614	602.0180	2	1
3	308.7799	435.8681	2	1
4	307.0086	435.5434	2	1
5	35.0782	54.1577	2	1
6	33.8755	62.1973	2	1
7	23.3128	39.6957	2	1
8	19.0501	30.5589	2	1
9	17.7611	43.1050	2	1
10	13.8955	48.1628	2	1
11	14.9916	32.5818	2	1
12	13.5320	39.0434	2	1
13	11.8878	41.2593	2	1
14	12.8035	39.6143	2	1
