#Orbital	B	U	N	Q
1	307.4776	435.2540	1	1
2	305.8177	436.3069	1	1
3	28.8219	50.6609	1	1
4	18.6403	30.7709	1	1
5	14.9116	36.8804	1	1
6	12.1303	30.3097	1	1
7	12.1303	30.3097	1	1
8	306.2622	435.0340	1	1
9	305.9820	436.6199	1	1
10	27.8536	47.8722	1	1
11	18.7375	33.4433	1	1
12	11.5692	29.3812	1	1
13	11.5692	29.3812	1	1
