#Orbital	B	U	N	Q
1	425.3545	601.4231	2	1
2	423.3335	602.2025	2	1
3	307.6484	435.6898	2	1
4	28.1883	43.3880	2	1
5	32.1802	59.7227	2	1
6	21.7882	45.3489	2	1
7	20.2235	34.6698	2	1
8	15.2226	35.9261	2	1
9	13.1690	48.4393	2	1
10	12.1461	37.8434	2	1
11	10.3518	42.5853	2	1
