#Orbital	B	U	N	Q
1	307.8264	435.1544	1	1
2	307.7931	435.9659	1	1
3	306.1391	436.0856	1	1
4	30.3516	48.1625	1	1
5	26.1722	46.0438	1	1
6	19.1881	33.5152	1	1
7	12.8996	26.6470	1	1
8	11.6361	35.2869	1	1
9	12.8337	28.7072	1	1
10	9.3172	30.6030	1	1
11	307.3220	436.8656	1	1
12	307.1349	436.3724	1	1
13	306.6366	435.3272	1	1
14	29.7012	47.9299	1	1
15	22.1389	41.6185	1	1
16	18.7378	31.2708	1	1
17	12.7861	28.2579	1	1
18	12.4601	28.6898	1	1
19	10.9754	34.2790	1	1
