#Orbital	B	U	N	Q
1	308.7966	435.8975	2	1
2	308.5086	435.8539	2	1
3	307.3166	435.8170	2	1
4	307.1267	435.6565	2	1
5	307.0324	436.4078	2	1
6	305.5689	435.5878	2	1
7	31.5598	47.4629	2	1
8	30.0414	46.8659	2	1
9	28.9611	49.1615	2	1
10	25.4573	48.2839	2	1
11	25.1001	53.3389	2	1
12	17.5652	34.4058	2	1
13	16.4033	24.1177	2	1
14	13.8667	25.4416	2	1
15	13.3711	26.3755	2	1
16	11.8650	26.8851	2	1
17	10.1558	32.3571	2	1
18	10.7610	30.2656	2	1
19	9.4026	31.5440	2	1
