#Orbital	B	U	N	Q
1	424.483448	601.533517	1	1
2	424.198355	601.238981	1	1
3	35.842784	54.373982	1	1
4	27.490793	52.835532	1	1
5	18.708000	36.995621	1	1
6	16.612000	45.010408	1	1
7	13.597000	43.820591	1	1
8	11.622000	47.154938	1	1
9	8.073000	53.373991	1	1
1	424.243716	601.967266	1	1
2	423.396789	602.767580	1	1
3	34.522052	52.609025	1	1
4	25.577941	49.171982	1	1
5	18.576000	36.330058	1	1
6	16.274000	43.770821	1	1
7	11.852000	40.843474	1	1
8	10.973000	43.671826	1	1
