#Orbital	B	U	N	Q
1	559.373991	794.260663	2	1
2	306.588920	436.007498	2	1
3	306.588376	436.016287	2	1
4	37.448473	67.458115	2	1
5	26.375670	40.263518	2	1
6	23.850045	41.539787	2	1
7	16.278000	34.819690	2	1
8	16.345000	34.920399	2	1
9	16.264000	43.278458	2	1
10	14.191000	28.211677	2	1
11	13.527000	34.042587	2	1
12	11.960000	50.049250	2	1
13	10.098000	53.768828	2	1
