#Orbital	B	U	N	Q
1	306.443176	435.812065	2	1
2	306.058543	435.913428	2	1
3	305.945779	435.629613	2	1
4	305.689257	436.027961	2	1
5	29.805992	42.602010	2	1
6	27.335769	46.923559	2	1
7	23.029132	39.024937	2	1
8	17.810000	32.851817	2	1
9	16.683000	30.978122	2	1
10	15.491000	36.204994	2	1
11	13.637000	31.365123	2	1
12	12.341000	26.329846	2	1
13	10.760000	29.962212	2	1
14	9.686000	29.127258	2	1
