#Orbital	B	U	N	Q
1	425.563904	600.483620	1	1
2	32.009216	58.118487	1	1
3	15.164000	43.505809	1	1
4	13.375000	49.387578	1	1
5	13.375000	49.387578	1	1
1	423.910295	603.866648	1	1
2	25.197580	47.884720	1	1
3	13.212000	42.587969	1	1
