#Orbital	B	U	N	Q
1	2502.523028	3297.419784	2	1
2	244.044773	509.024436	2	1
3	180.949705	478.038912	2	1
4	180.928670	478.487383	2	1
5	180.892724	479.270200	2	1
6	26.771814	55.336476	2	1
7	15.549000	35.902268	2	1
8	13.253000	45.668597	2	1
9	10.238000	45.353136	2	1
