#Orbital	B	U	N	Q
1	2503.274144	3297.424329	2	1
2	562.150450	794.339848	2	1
3	311.285524	436.070900	2	1
4	244.832761	509.045307	2	1
5	181.745393	477.898746	2	1
6	181.668521	478.908643	2	1
7	181.668521	478.908643	2	1
8	40.855066	75.930244	2	1
9	29.741719	59.513914	2	1
10	21.159193	72.376138	2	1
11	16.098000	50.283621	2	1
12	16.098000	50.283621	2	1
13	16.257000	60.521960	2	1
14	11.356000	49.215411	2	1
15	11.356000	49.215411	2	1
