#Orbital	B	U	N	Q
1	305.077518	435.794677	2	1
2	305.060076	436.007470	2	1
3	304.932345	435.892149	2	1
4	304.932155	435.893264	2	1
5	29.237709	34.494786	2	1
6	26.728901	35.251807	2	1
7	23.426772	35.679542	2	1
8	21.439933	31.932671	2	1
9	16.150000	22.813455	2	1
10	14.820000	26.632246	2	1
11	14.572000	28.817375	2	1
12	14.445000	25.771632	2	1
13	13.081000	29.612247	2	1
14	12.603000	28.575384	2	1
15	11.874000	33.705302	2	1
16	11.743000	28.225555	2	1
17	11.532000	34.875473	2	1
