#Orbital	B	U	N	Q
1	559.326289	794.278731	2	1
2	306.736297	436.064206	2	1
3	305.019231	435.846488	2	1
4	36.930123	68.625946	2	1
5	27.629952	38.986188	2	1
6	22.714433	38.675271	2	1
7	17.694000	42.915186	2	1
8	16.220000	30.105399	2	1
9	14.240000	47.049657	2	1
10	13.692000	33.459828	2	1
11	13.201000	35.928826	2	1
12	12.305000	43.538109	2	1
13	10.774000	49.640970	2	1
