#Orbital	B	U	N	Q
1	559.977920	794.341399	2	1
2	308.625339	436.015144	2	1
3	38.226338	73.399993	2	1
4	23.768629	44.127916	2	1
5	17.297000	36.193919	2	1
6	16.103000	60.727787	2	1
7	14.475000	47.333091	2	1
8	10.826000	54.945095	2	1
