#Orbital	B	U	N	Q
1	423.659732	601.831726	2	1
2	423.647025	601.953851	2	1
3	34.260686	50.121578	2	1
4	27.531038	50.682159	2	1
5	17.334000	36.380671	2	1
6	17.038000	35.928091	2	1
7	15.832000	42.578772	2	1
8	10.191000	46.089911	2	1
9	10.060000	45.581766	2	1
