#Orbital	B	U	N	Q
1	305.573772	435.601531	2	1
2	305.526016	436.122411	2	1
3	28.200765	40.562626	2	1
4	21.608643	33.655396	2	1
5	16.172000	25.362400	2	1
6	14.873000	34.969298	2	1
7	13.012000	28.669536	2	1
8	10.590000	25.882899	2	1
