#Orbital	B	U	N	Q
1	306.676160	435.398806	2	1
2	306.643207	435.691328	2	1
3	306.457190	436.049077	2	1
4	306.455094	436.159990	2	1
5	29.737582	47.617314	2	1
6	27.737464	49.278841	2	1
7	23.283776	43.632669	2	1
8	18.046000	34.113745	2	1
9	17.427000	36.719126	2	1
10	12.917000	27.794417	2	1
11	12.917000	27.794417	2	1
12	10.365000	30.394574	2	1
13	10.365000	30.394574	2	1
