#Orbital	B	U	N	Q
1	560.253735	794.103708	1	1
2	306.880762	435.422616	1	1
3	38.172432	70.450687	1	1
4	25.213363	44.853807	1	1
5	18.348000	43.737324	1	1
6	16.004000	45.734803	1	1
7	14.293000	52.445702	1	1
8	13.351000	47.446290	1	1
9	8.080000	44.980285	1	1
1	560.070901	794.432013	1	1
2	306.240016	436.531290	1	1
3	37.616939	70.199145	1	1
4	23.427589	43.941872	1	1
5	17.980000	42.373870	1	1
6	15.714000	44.388928	1	1
7	13.400000	49.648426	1	1
8	12.874000	50.890626	1	1
