#Orbital	B	U	N	Q
1	424.358167	602.159923	2	1
2	307.583687	435.707655	2	1
3	307.485182	435.833780	2	1
4	306.979295	435.837209	2	1
5	306.881062	435.789834	2	1
6	33.384072	59.188003	2	1
7	30.213482	44.779166	2	1
8	27.764322	42.290004	2	1
9	23.831950	47.599545	2	1
10	16.708000	38.685448	2	1
11	16.056000	26.106087	2	1
12	16.055000	26.106033	2	1
13	13.293000	54.982347	2	1
14	13.817000	32.570941	2	1
15	13.817000	32.570968	2	1
16	11.107000	34.791499	2	1
17	11.107000	34.791499	2	1
