#Orbital	B	U	N	Q
1	424.537871	601.021126	1	1
2	306.263690	435.341526	1	1
3	33.571558	52.671557	1	1
4	24.388259	40.496801	1	1
5	16.281000	31.697782	1	1
6	16.519000	38.960365	1	1
7	13.587000	41.748607	1	1
8	11.239000	44.520359	1	1
9	8.230000	38.579950	1	1
1	423.615514	602.806465	1	1
2	305.728442	436.411641	1	1
3	30.330900	49.283304	1	1
4	21.972623	37.780044	1	1
5	15.674000	38.002497	1	1
6	15.224000	26.335343	1	1
7	11.745000	41.512167	1	1
