#Orbital	B	U	N	Q
1	562.035945	794.354624	2	1
2	562.034720	794.316991	2	1
3	311.959441	435.945973	2	1
4	41.609012	74.545212	2	1
5	40.166809	77.414625	2	1
6	21.817273	73.899322	2	1
7	18.349000	70.617275	2	1
8	18.032000	49.990609	2	1
9	18.032000	49.990609	2	1
10	13.949000	63.632983	2	1
11	13.949000	63.632983	2	1
