#Orbital	B	U	N	Q
1	560.089868	794.344882	2	1
2	309.378114	436.043553	2	1
3	306.900354	435.701642	2	1
4	306.583668	435.917428	2	1
5	38.441335	72.500222	2	1
6	29.211205	48.588570	2	1
7	25.117933	47.242722	2	1
8	18.834000	36.635152	2	1
9	17.672000	37.554053	2	1
10	16.027000	62.323408	2	1
11	14.685000	42.534281	2	1
12	10.809000	60.850401	2	1
13	11.903000	30.453024	2	1
14	11.800000	34.129283	2	1
