#Orbital	B	U	N	Q
1	423.516002	601.718636	2	1
2	306.586036	435.945619	2	1
3	304.713239	435.817181	2	1
4	33.039330	49.068551	2	1
5	27.096146	43.118237	2	1
6	21.543853	36.330901	2	1
7	17.626000	33.930122	2	1
8	15.965000	36.117537	2	1
9	14.414000	35.863328	2	1
10	13.176000	31.476907	2	1
11	12.250000	36.163306	2	1
12	8.582000	33.505788	2	1
