#Orbital	B	U	N	Q
1	425.814276	601.523203	2	1
2	308.320408	436.419750	2	1
3	307.990551	435.782541	2	1
4	306.739617	435.880584	2	1
5	36.023386	59.326047	2	1
6	29.395998	51.805200	2	1
7	25.797673	52.119492	2	1
8	18.379000	34.703878	2	1
9	15.492000	36.852598	2	1
10	15.492000	36.852598	2	1
11	12.330000	41.145385	2	1
12	11.417000	33.128040	2	1
13	11.417000	33.128040	2	1
