#Orbital	B	U	N	Q
1	2504.488778	3297.431159	2	1
2	424.404889	602.123078	2	1
3	307.843555	435.747656	2	1
4	245.962196	509.072900	2	1
5	182.869659	477.939101	2	1
6	182.836107	478.522377	2	1
7	182.802310	479.357903	2	1
8	33.547721	59.465124	2	1
9	29.184593	57.719486	2	1
10	18.159000	47.467733	2	1
11	15.170000	47.402970	2	1
12	13.696000	52.484886	2	1
13	14.064000	37.395384	2	1
14	12.870000	39.755835	2	1
15	10.967000	47.372983	2	1
