#Orbital	B	U	N	Q
1	305.137383	435.897155	2	1
2	304.940454	435.869318	2	1
3	304.939393	435.901809	2	1
4	28.755306	34.562243	2	1
5	25.198887	35.055830	2	1
6	21.773544	33.193211	2	1
7	15.889000	23.380159	2	1
8	15.235000	25.828041	2	1
9	14.022000	28.255269	2	1
10	13.591000	27.144038	2	1
11	12.146000	31.186480	2	1
12	12.085000	34.137065	2	1
13	11.982000	28.429096	2	1
