#Orbital	B	U	N	Q
1	306.178191	435.159074	1	1
2	305.344217	436.033648	1	1
3	28.853430	43.962552	1	1
4	21.485920	33.872325	1	1
5	16.125000	29.331235	1	1
6	15.244000	31.812478	1	1
7	11.128000	27.989333	1	1
8	9.666000	33.596892	1	1
1	305.643025	435.440031	1	1
2	305.287944	436.567834	1	1
3	27.939372	43.124088	1	1
4	18.588000	33.095522	1	1
5	15.735000	32.295208	1	1
6	14.822000	28.774762	1	1
7	10.799000	27.525651	1	1
