#Orbital	B	U	N	Q
1	561.665298	793.433519	1	1
2	37.854358	79.070329	1	1
3	17.635000	57.873476	1	1
4	15.765000	68.352689	1	1
5	13.786000	65.147977	1	1
1	560.586421	795.613423	1	1
2	33.552428	72.751981	1	1
3	16.586000	56.272330	1	1
4	12.728000	62.083376	1	1
