#Orbital	B	U	N	Q
1	422.815363	601.812569	2	1
2	305.830375	435.951932	2	1
3	31.886139	47.241960	2	1
4	24.407797	37.648395	2	1
5	17.009000	31.833812	2	1
6	15.406000	32.252649	2	1
7	14.334000	34.359137	2	1
8	13.395000	30.991456	2	1
9	9.619000	42.487069	2	1
