#Orbital	B	U	N	Q
1	561.023681	794.248336	2	1
2	559.420985	794.284854	2	1
3	309.791401	436.114411	2	1
4	307.216877	436.006409	2	1
5	40.065719	67.881878	2	1
6	37.319763	76.281652	2	1
7	27.019002	43.169096	2	1
8	22.401610	48.560351	2	1
9	18.199000	43.742875	2	1
10	16.640000	62.161936	2	1
11	16.758000	40.521809	2	1
12	15.079000	43.788916	2	1
13	14.318000	39.790584	2	1
14	13.456000	49.666739	2	1
15	11.747000	57.674588	2	1
16	11.120000	61.885332	2	1
