#Orbital	B	U	N	Q
1	2175.770525	2890.163266	1	1
2	204.116227	431.662846	1	1
3	147.093788	402.471641	1	1
4	146.712992	401.876555	1	1
5	146.672420	402.312046	1	1
6	23.367098	42.528159	1	1
7	13.857000	28.488389	1	1
8	11.390000	35.612875	1	1
9	9.729000	35.873886	1	1
1	2175.576671	2890.311595	1	1
2	203.886618	431.564994	1	1
3	146.583710	401.817860	1	1
4	146.583493	402.310386	1	1
5	146.194778	401.316055	1	1
6	21.514302	39.811591	1	1
7	13.555000	27.864704	1	1
8	10.836000	37.041336	1	1
