#Orbital	B	U	N	Q
1	305.077545	435.794432	2	1
2	305.060076	436.007389	2	1
3	304.932862	435.892176	2	1
4	304.932672	435.893319	2	1
5	29.238145	34.497208	2	1
6	26.728765	35.251834	2	1
7	23.429248	35.678182	2	1
8	21.439634	31.932752	2	1
9	16.150000	22.813945	2	1
10	14.819000	26.634614	2	1
11	14.573000	28.819606	2	1
12	14.444000	25.771795	2	1
13	13.081000	29.607403	2	1
14	12.604000	28.574078	2	1
15	11.873000	33.745167	2	1
16	11.742000	28.226534	2	1
17	11.535000	34.835554	2	1
