#Orbital	B	U	N	Q
1	563.377548	794.054020	1	1
2	428.086971	601.395065	1	1
3	44.371512	77.534001	1	1
4	26.351316	77.563934	1	1
5	21.707911	58.736376	1	1
6	17.712000	63.117137	1	1
7	18.427000	52.557595	1	1
8	9.644000	70.251037	1	1
1	563.047664	794.654684	1	1
2	427.240098	603.055422	1	1
3	43.321751	76.992359	1	1
4	24.085152	75.801507	1	1
5	18.026000	54.988660	1	1
6	16.666000	59.249419	1	1
7	16.946000	54.119529	1	1
